gtin,category
7.6223E+12,sweets
5.01048E+12,sweets
5.05395E+12,sweets
3247716,sweets
5.05395E+12,sweets
7.6104E+12,sweets
5.41098E+12,sweets
8.00334E+12,sweets
5.0544E+12,sweets
5.0544E+12,sweets
5.01635E+12,sweets
5.01635E+12,sweets
5.05478E+12,sweets
5.05211E+12,sweets
4.00054E+12,sweets
5.05353E+12,sweets
5.05353E+12,sweets
5.05353E+12,sweets
5.01635E+12,sweets
5.09987E+12,sweets
5.05427E+12,sweets
3261675,sweets
5.05353E+12,sweets
5.05353E+12,sweets
5.05353E+12,sweets
5.05353E+12,sweets
7.61303E+12,sweets
5.05211E+12,sweets
5.05353E+12,sweets
3243701,sweets
5.05353E+12,sweets
5.05353E+12,sweets
3244654,sweets
5.05353E+12,sweets
3243503,sweets
5.05353E+12,sweets
5.05353E+12,sweets
5.05353E+12,sweets
5.05353E+12,sweets
5.03466E+12,sweets
5.05291E+12,sweets
5.0544E+12,sweets
5.01635E+12,sweets
7.62221E+12,sweets
5.0544E+12,sweets
5.0544E+12,sweets
5.01635E+12,sweets
5.00016E+12,sweets
5.01635E+12,sweets
5.01635E+12,sweets
5.0544E+12,sweets
5.0544E+12,sweets
5.0544E+12,sweets
5.01635E+12,sweets
5.01635E+12,sweets
9.0036E+12,sweets
4.77018E+12,sweets
3255308,fruit_veg
3259634,fruit_veg
10057742,fruit_veg
10063125,fruit_veg
10114780,fruit_veg
10114810,fruit_veg
3259627,fruit_veg
10115435,fruit_veg
10062852,fruit_veg
3246467,fruit_veg
10114834,fruit_veg
3248553,fruit_veg
10001158,fruit_veg
10001202,fruit_veg
10111239,fruit_veg
10007648,fruit_veg
10072561,fruit_veg
3246856,fruit_veg
3246863,fruit_veg
10007631,fruit_veg
10066270,fruit_veg
10001646,fruit_veg
8.88827E+12,fruit_veg
10067826,fruit_veg
10067819,fruit_veg
3259658,fruit_veg
3259665,fruit_veg
10114858,fruit_veg
3254981,fruit_veg
10114872,fruit_veg
10114902,fruit_veg
10057704,fruit_veg
10057728,fruit_veg
3246528,fruit_veg
3246559,fruit_veg
10063101,fruit_veg
10078020,fruit_veg
3226865,fruit_veg
3226872,fruit_veg
10115398,fruit_veg
10115510,fruit_veg
3257494,fruit_veg
3257517,fruit_veg
3257524,fruit_veg
3257531,fruit_veg
10092491,fruit_veg
10060049,fruit_veg
10077658,fruit_veg
3256602,fruit_veg
3256626,fruit_veg
3256619,fruit_veg
3269787,fruit_veg
3270615,fruit_veg
3256596,fruit_veg
5.05478E+12,fruit_veg
10110690,fruit_veg
10007914,fruit_veg
10110713,fruit_veg
3256565,fruit_veg
3256572,fruit_veg
3275573,fruit_veg
10063842,fruit_veg
3262443,fruit_veg
10045473,fruit_veg
10112007,fruit_veg
3261507,fruit_veg
10056905,fruit_veg
3261309,fruit_veg
10114803,fruit_veg
3254790,fruit_veg
10036983,fruit_veg
10057827,fruit_veg
3237137,fruit_veg
3256541,fruit_veg
3256558,fruit_veg
3256756,fruit_veg
10016312,fruit_veg
10044391,fruit_veg
2.616E+11,fruit_veg
10008683,fruit_veg
10030721,fruit_veg
10113875,fruit_veg
3266250,fruit_veg
10058879,fruit_veg
10067345,fruit_veg
10050842,fruit_veg
10097885,fruit_veg
3258200,fruit_veg
10013533,fruit_veg
3266533,fruit_veg
3226735,fruit_veg
10028520,fruit_veg
10070888,fruit_veg
2.6158E+11,fruit_veg
10006368,fruit_veg
3258088,fruit_veg
3259788,fruit_veg
10069837,fruit_veg
10095690,fruit_veg
3261477,fruit_veg
3259818,fruit_veg
3270462,fruit_veg
3259801,fruit_veg
3266038,fruit_veg
3266052,fruit_veg
3266076,fruit_veg
3275849,fruit_veg
10070055,fruit_veg
3257364,fruit_veg
10097236,fruit_veg
3259009,fruit_veg
3267561,fruit_veg
3267578,fruit_veg
5.06009E+12,fruit_veg
7.87359E+12,fruit_veg
3247747,fruit_veg
3267585,fruit_veg
3259016,fruit_veg
7.87359E+12,fruit_veg
5.06009E+12,fruit_veg
5.06009E+12,fruit_veg
5.06009E+12,fruit_veg
3233016,fruit_veg
3259023,fruit_veg
3267608,fruit_veg
3267592,fruit_veg
3259030,fruit_veg
3274378,fruit_veg
10115350,fruit_veg
10115367,fruit_veg
10115374,fruit_veg
3267455,fruit_veg
3267462,fruit_veg
3267479,fruit_veg
3267493,fruit_veg
3267509,fruit_veg
5.05478E+12,fruit_veg
3243855,fruit_veg
3269602,fruit_veg
3267615,fruit_veg
3267622,fruit_veg
3267639,fruit_veg
3267646,fruit_veg
5.06009E+12,fruit_veg
7.87359E+12,fruit_veg
7.87359E+12,fruit_veg
5.06009E+12,fruit_veg
3246375,fruit_veg
3258910,fruit_veg
7.87359E+11,fruit_veg
7.87359E+11,fruit_veg
7.87359E+11,fruit_veg
7.87359E+11,fruit_veg
7.87359E+11,fruit_veg
3237151,fruit_veg
3237168,fruit_veg
5.05067E+12,fruit_veg
5.05067E+12,fruit_veg
7.87359E+11,fruit_veg
5.06015E+12,fruit_veg
3259047,fruit_veg
3259054,fruit_veg
3259269,grains
3259276,grains
3259313,grains
3260449,grains
3269947,grains
2.7636E+11,grains
5.05427E+12,grains
5.05427E+12,grains
3259320,grains
3265666,grains
2.7609E+11,grains
3259290,grains
5.05427E+12,grains
2.767E+11,grains
3265673,grains
5.05427E+12,grains
2.7619E+11,grains
5.05427E+12,grains
5.05427E+12,grains
5.05427E+12,grains
3261910,grains
3265680,grains
3259177,grains
5.0544E+12,grains
3260487,grains
3259252,grains
3259306,grains
3266045,grains
5.05427E+12,grains
5.05427E+12,grains
5.05427E+12,grains
3260401,grains
5.05427E+12,grains
3260494,grains
5.05427E+12,grains
5.0544E+12,grains
2.7611E+11,grains
2.7613E+11,grains
2.7621E+11,grains
5.05427E+12,grains
5.05427E+12,grains
2.7626E+11,grains
2.763E+11,grains
2.7633E+11,grains
2.7638E+11,grains
2.7643E+11,grains
2.765E+11,grains
2.7659E+11,grains
2.7663E+11,grains
2.7665E+11,grains
2.7667E+11,grains
2.7678E+11,grains
2.7681E+11,grains
3269916,grains
3269923,grains
3269930,grains
3259061,grains
3259078,grains
3259085,grains
3259092,grains
3259108,grains
3265697,grains
3259115,grains
3259184,grains
3259191,grains
3259214,grains
3259221,grains
3259238,grains
3259245,grains
3260272,fruit_veg
3262788,fruit_veg
10006849,fruit_veg
10056486,fruit_veg
10095683,fruit_veg
10114841,fruit_veg
3228371,fruit_veg
3246177,fruit_veg
3248911,fruit_veg
3232965,fruit_veg
3240298,fruit_veg
10110928,fruit_veg
3255476,fruit_veg
3245637,fruit_veg
10040898,fruit_veg
3257449,fruit_veg
3255001,fruit_veg
10008591,fruit_veg
3261002,grains
3261033,grains
3264850,grains
2.7089E+11,grains
5.05427E+12,grains
5.05427E+12,grains
5.05755E+12,grains
2.7401E+11,grains
3264072,grains
3260937,grains
3260982,grains
5.05427E+12,grains
5.0544E+12,grains
3264829,grains
3264836,grains
3261705,grains
3264843,grains
3260852,grains
3260869,grains
5.05427E+12,grains
3260890,grains
3260906,grains
3260968,grains
5.05427E+12,grains
3261019,grains
3265567,grains
3265574,grains
3265581,grains
3260944,grains
3261873,dairy
3261880,dairy
5.05291E+12,dairy
5.05353E+12,dairy
5.05395E+12,dairy
5.05427E+12,dairy
5.05427E+12,dairy
5.05427E+12,dairy
5.05427E+12,dairy
3261903,dairy
5.05427E+12,dairy
5.0544E+12,dairy
3261897,dairy
5.05353E+12,dairy
5.05291E+12,dairy
5.0544E+12,dairy
5.05395E+12,dairy
5.05291E+12,dairy
5.05291E+12,dairy
5.05427E+12,dairy
7.61006E+12,dairy
5.05353E+12,dairy
5.05353E+12,dairy
5.05737E+12,dairy
5.05291E+12,dairy
5.05353E+12,dairy
5.05353E+12,dairy
5.05353E+12,dairy
5.05395E+12,dairy
3044230,dairy
5.05291E+12,dairy
3262375,sweets
2.7482E+11,sweets
2.753E+11,sweets
2.7535E+11,sweets
2.7862E+11,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.0544E+12,sweets
5.05427E+12,sweets
2.7876E+11,sweets
5.05427E+12,sweets
2.7534E+11,sweets
5.05427E+12,sweets
5.0544E+12,sweets
2.7409E+11,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
2.7889E+11,sweets
2.7418E+11,sweets
5.0544E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.0544E+12,sweets
2.7532E+11,sweets
5.05353E+12,sweets
3254530,sweets
3254523,sweets
5.0544E+12,sweets
5.0544E+12,sweets
5.0544E+12,sweets
5.05427E+12,sweets
3262504,sweets
3262528,sweets
96092316,sweets
96133132,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.01102E+12,sweets
5.02001E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.05291E+12,sweets
5.05291E+12,sweets
5.05291E+12,sweets
5.05291E+12,sweets
5.05353E+12,sweets
5.05395E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.0301E+12,sweets
50254248,sweets
5.05701E+12,sweets
5.00025E+12,sweets
96120941,sweets
5.05395E+12,sweets
5.0301E+12,sweets
5.05701E+12,sweets
5.05427E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
96081341,sweets
3238981,sweets
5.0301E+12,sweets
5.05427E+12,sweets
5.05291E+12,sweets
5.05395E+12,sweets
5.00025E+12,sweets
5.0301E+12,sweets
96092323,sweets
5.05427E+12,sweets
5.0301E+12,sweets
5.01102E+12,sweets
5.05701E+12,sweets
5.05427E+12,sweets
5.05291E+12,sweets
5.05427E+12,sweets
96133149,sweets
7.40101E+11,sweets
5.0301E+12,sweets
5.00025E+12,sweets
50254897,sweets
5.05291E+12,sweets
5.05291E+12,sweets
5.05395E+12,sweets
5.0301E+12,sweets
5.00025E+12,sweets
50254750,sweets
5.05291E+12,sweets
5.0301E+12,sweets
5.05478E+12,sweets
5.01106E+12,sweets
5.0301E+12,sweets
50254934,sweets
5.0301E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05701E+12,sweets
5.0301E+12,sweets
50254453,sweets
5.00025E+12,sweets
5.05291E+12,sweets
5.0301E+12,sweets
5.05427E+12,sweets
5.0301E+12,sweets
96092330,sweets
5.0301E+12,sweets
5.00025E+12,sweets
7.40101E+11,sweets
50254941,sweets
16000484726,sweets
5.05427E+12,sweets
5.05395E+12,sweets
5.05427E+12,sweets
5.0301E+12,sweets
5.00025E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
50254019,sweets
96092361,sweets
96092378,sweets
96092842,sweets
5.00025E+12,sweets
5.00025E+12,sweets
96096826,sweets
5.0301E+12,sweets
96133187,sweets
96133231,sweets
5.05291E+12,sweets
5.05291E+12,sweets
5.0301E+12,sweets
5.05291E+12,sweets
96148259,sweets
5.05427E+12,sweets
5.05395E+12,sweets
5.05395E+12,sweets
5.05395E+12,sweets
5.05395E+12,sweets
5.05395E+12,sweets
5.05353E+12,sweets
5.05353E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.00025E+12,sweets
50254347,sweets
5.0544E+12,sweets
5.0544E+12,sweets
5.06004E+12,sweets
5.00025E+12,sweets
96087312,sweets
5.01007E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.05478E+12,sweets
5.05478E+12,sweets
5.0301E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
96046227,sweets
5.00025E+12,sweets
5.00025E+12,sweets
7.40101E+11,sweets
7.40101E+11,sweets
7.40101E+11,sweets
5.05395E+12,sweets
5.05395E+12,sweets
50254644,sweets
50254507,sweets
5.05395E+12,sweets
5.05395E+12,sweets
50254569,sweets
5.05395E+12,sweets
50254620,sweets
50254460,sweets
50254637,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.0301E+12,sweets
5.05427E+12,sweets
96133125,sweets
5.00025E+12,sweets
7.40101E+11,sweets
7.40101E+11,sweets
5.0301E+12,sweets
5.05291E+12,sweets
5.05291E+12,sweets
50254484,sweets
5.05291E+12,sweets
5.0301E+12,sweets
5.00025E+12,sweets
5.02001E+12,sweets
5.02001E+12,sweets
5.02001E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.05395E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05395E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.0301E+12,sweets
5.05291E+12,sweets
5.0301E+12,sweets
5.05427E+12,sweets
5.00025E+12,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
7.40101E+11,sweets
5.05427E+12,sweets
5.05427E+12,sweets
5.01007E+12,sweets
5.01007E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
50254514,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.00025E+12,sweets
5.05291E+12,sweets
5.01007E+12,sweets
5.01007E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.0301E+12,sweets
5.05291E+12,sweets
5.05291E+12,sweets
5.0301E+12,sweets
96092347,sweets
96092354,sweets
96133224,sweets
5.01108E+12,sweets
5.00025E+12,sweets
96120927,sweets
5.00025E+12,sweets
96062494,sweets
3262979,fruit_veg
10042168,fruit_veg
3041437,fruit_veg
10054758,fruit_veg
10086797,fruit_veg
10075913,fruit_veg
3266199,fruit_veg
3266397,fruit_veg
10076897,fruit_veg
2.11022E+12,fruit_veg
3225417,fruit_veg
3267844,fruit_veg
3222157,fruit_veg
2.607E+11,fruit_veg
3266601,fruit_veg
3271827,fruit_veg
3265499,fruit_veg
3266267,fruit_veg
3270301,fruit_veg
2.6202E+11,fruit_veg
2.6955E+11,fruit_veg
2.11032E+12,fruit_veg
10086339,fruit_veg
3227817,fruit_veg
5.05701E+12,fruit_veg
3269794,fruit_veg
3225677,fruit_veg
10069660,fruit_veg
2.604E+11,fruit_veg
10094006,fruit_veg
2.602E+11,fruit_veg
3240656,fruit_veg
3240663,fruit_veg
2.6429E+11,fruit_veg
10084625,fruit_veg
3229545,fruit_veg
3240021,fruit_veg
10052242,fruit_veg
3221464,fruit_veg
10049440,fruit_veg
10078433,fruit_veg
3263723,fruit_veg
3254356,fruit_veg
3266137,fats_oils
50157211,fats_oils
5.00012E+12,fats_oils
5.00012E+12,fats_oils
5.00018E+12,fats_oils
5.00036E+12,fats_oils
5.00044E+12,fats_oils
5.01837E+12,fats_oils
5.02457E+12,fats_oils
5.05114E+12,fats_oils
5.052E+12,fats_oils
5.05755E+12,fats_oils
8.7121E+12,fats_oils
8.71257E+12,fats_oils
8.71257E+12,fats_oils
8.7227E+12,fats_oils
50157440,fats_oils
8.7227E+12,fats_oils
5.00018E+12,fats_oils
5.00018E+12,fats_oils
5.00016E+12,fats_oils
8.71811E+12,fats_oils
5.05101E+12,fats_oils
5.00018E+12,fats_oils
5.05128E+12,fats_oils
8.71257E+12,fats_oils
5.00012E+12,fats_oils
5.00018E+12,fats_oils
5.00016E+12,fats_oils
5.00018E+12,fats_oils
5.05737E+12,fats_oils
3238417,fats_oils
5.05737E+12,fats_oils
50457014,fats_oils
50457045,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.00016E+12,fats_oils
5.06032E+12,fats_oils
5.05211E+12,fats_oils
5.05353E+12,fats_oils
8.71257E+12,fats_oils
8.7227E+12,fats_oils
8.71257E+12,fats_oils
5.05114E+12,fats_oils
8.7112E+12,fats_oils
8.7112E+12,fats_oils
5.00012E+12,fats_oils
5.0393E+12,fats_oils
5.00046E+12,fats_oils
5.00046E+12,fats_oils
8.71257E+12,fats_oils
5.0393E+12,fats_oils
5.0393E+12,fats_oils
5.0393E+12,fats_oils
5.00046E+12,fats_oils
50157662,fats_oils
50157433,fats_oils
3238448,fats_oils
50457519,fats_oils
50157631,fats_oils
8.7227E+12,fats_oils
5.05395E+12,fats_oils
50457779,fats_oils
50457663,fats_oils
6.00377E+12,fats_oils
5.02457E+12,fats_oils
5.05737E+12,fats_oils
5.05353E+12,fats_oils
8.7121E+12,fats_oils
8.7121E+12,fats_oils
5.02457E+12,fats_oils
3.25883E+12,fats_oils
3249246,fats_oils
5.00016E+12,fats_oils
5.00012E+12,fats_oils
5.052E+12,fats_oils
5.052E+12,fats_oils
8.7227E+12,fats_oils
8.7227E+12,fats_oils
3266144,fruit_veg
10004746,fruit_veg
10112762,fruit_veg
10067123,fruit_veg
2.2405E+11,fruit_veg
10030264,fruit_veg
10112960,fruit_veg
10086377,fruit_veg
3268667,fruit_veg
10012116,fruit_veg
10036365,fruit_veg
3221532,fruit_veg
3245910,fruit_veg
3267370,fruit_veg
3267387,fruit_veg
3267394,fruit_veg
3267424,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
3267431,fruit_veg
3262191,fruit_veg
3267448,fruit_veg
3262061,fruit_veg
5.05427E+12,fruit_veg
3262085,fruit_veg
3262115,fruit_veg
3262139,fruit_veg
3262153,fruit_veg
3256923,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
5.05427E+12,fruit_veg
3256909,fruit_veg
5.05353E+12,fruit_veg
5.0544E+12,fruit_veg
5.0544E+12,fruit_veg
5.0544E+12,fruit_veg
3267417,fruit_veg
3267905,grains
3339251,grains
2.0273E+11,grains
2.0326E+11,grains
2.2008E+11,grains
2.6146E+11,grains
2.6152E+11,grains
2.7066E+11,grains
2.8221E+11,grains
2.832E+11,grains
2.8486E+11,grains
2.8874E+11,grains
5.05353E+12,grains
5.05395E+12,grains
5.05775E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09911E+12,grains
5.09911E+12,grains
5.0993E+12,grains
5.09941E+12,grains
5.09941E+12,grains
5.09941E+12,grains
5.09941E+12,grains
5.39085E+12,grains
5.0993E+12,grains
2.8004E+11,grains
5.09911E+12,grains
5.05755E+12,grains
5.0993E+12,grains
2.8393E+11,grains
2.8566E+11,grains
3339183,grains
2.881E+11,grains
6.09723E+11,grains
5.0993E+12,grains
2.7207E+11,grains
5.05353E+12,grains
5.09902E+12,grains
2.8347E+11,grains
5.0993E+12,grains
2.8822E+11,grains
3268148,grains
2.8179E+11,grains
3339152,grains
5.09902E+12,grains
3339138,grains
5.09941E+12,grains
2.8017E+11,grains
5.0993E+12,grains
2.8572E+11,grains
5.09941E+12,grains
5.0993E+12,grains
2.8178E+11,grains
3286821,grains
5.09902E+12,grains
5.3915E+12,grains
2.0354E+11,grains
2.8562E+11,grains
5.0993E+12,grains
2.8754E+11,grains
2.8319E+11,grains
5.05775E+12,grains
5.09941E+12,grains
5.0993E+12,grains
2.8007E+11,grains
2.8679E+11,grains
5.0993E+12,grains
2.206E+11,grains
2.2957E+11,grains
5.0993E+12,grains
5.09911E+12,grains
5.09902E+12,grains
3268056,grains
2.8455E+11,grains
2.8628E+11,grains
3339176,grains
5.0993E+12,grains
3267936,grains
3340196,grains
5.09902E+12,grains
5.0993E+12,grains
5.0993E+12,grains
2.8353E+11,grains
2.8507E+11,grains
2.2975E+11,grains
5.09911E+12,grains
5.0993E+12,grains
5.05353E+12,grains
2.8377E+11,grains
3268100,grains
5.05353E+12,grains
5.05353E+12,grains
5.05353E+12,grains
5.05353E+12,grains
5.05353E+12,grains
5.05353E+12,grains
5.05353E+12,grains
5.3915E+12,grains
5.3915E+12,grains
5.3915E+12,grains
3268063,grains
5.05353E+12,grains
5.05353E+12,grains
5.09956E+12,grains
5.09956E+12,grains
5.09956E+12,grains
5.09956E+12,grains
2.2981E+11,grains
2.7067E+11,grains
5.09941E+12,grains
5.09941E+12,grains
5.09941E+12,grains
5.09941E+12,grains
5.09941E+12,grains
5.09941E+12,grains
2.7438E+11,grains
2.7209E+11,grains
2.7206E+11,grains
2.7216E+11,grains
3268162,grains
3268155,grains
5.39085E+12,grains
2.8783E+11,grains
5.09941E+12,grains
2.8925E+11,grains
5.05395E+12,grains
5.05395E+12,grains
5.05395E+12,grains
5.05395E+12,grains
5.05395E+12,grains
5.05395E+12,grains
5.05395E+12,grains
5.05395E+12,grains
5.05395E+12,grains
2.8345E+11,grains
2.8346E+11,grains
2.8348E+11,grains
2.8358E+11,grains
5.05797E+12,grains
2.8378E+11,grains
5.05797E+12,grains
5.09911E+12,grains
5.05797E+12,grains
2.8426E+11,grains
2.8429E+11,grains
5.05797E+12,grains
5.05797E+12,grains
5.09902E+12,grains
5.09941E+12,grains
5.09941E+12,grains
5.0993E+12,grains
5.0993E+12,grains
5.0993E+12,grains
5.39053E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09902E+12,grains
5.09911E+12,grains
5.09911E+12,grains
5.09911E+12,grains
5.09911E+12,grains
5.09911E+12,grains
5.09911E+12,grains
2.8321E+11,grains
2.8643E+11,grains
5.0993E+12,grains
5.0993E+12,grains
5.0993E+12,grains
5.0993E+12,grains
5.0993E+12,grains
5.0993E+12,grains
5.0993E+12,grains
5.0993E+12,grains
5.0993E+12,grains
2.8236E+11,grains
2.8237E+11,grains
2.8238E+11,grains
2.842E+11,grains
2.8518E+11,grains
2.856E+11,grains
5.05755E+12,grains
2.8568E+11,grains
2.8569E+11,grains
6.09723E+11,grains
2.8579E+11,grains
2.8329E+11,grains
3339107,grains
3268124,grains
2.8296E+11,grains
2.8156E+11,grains
2.8872E+11,grains
2.2977E+11,grains
2.0352E+11,grains
2.8933E+11,grains
2.8367E+11,grains
5.0993E+12,grains
2.083E+11,grains
3267981,grains
2.8587E+11,grains
2.8021E+11,grains
2.8001E+11,grains
2.8008E+11,grains
5.05353E+12,grains
5.05353E+12,grains
2.8456E+11,grains
2.8038E+11,grains
2.8416E+11,grains
2.8304E+11,grains
2.8784E+11,grains
2.8049E+11,grains
2.8808E+11,grains
2.8446E+11,grains
2.8905E+11,grains
2.8508E+11,grains
2.7425E+11,grains
2.8676E+11,grains
3269138,sweets
3269282,sweets
3269305,sweets
3269442,sweets
3269312,sweets
3269145,sweets
3269466,sweets
3269329,sweets
3269299,sweets
3269473,sweets
3269152,sweets
3269336,sweets
3269480,sweets
3269343,sweets
3269206,sweets
5.05701E+12,sweets
3269169,sweets
3269176,sweets
3269183,sweets
3269190,sweets
3269213,sweets
3269220,sweets
3269237,sweets
3269244,sweets
3269251,sweets
3269268,sweets
3269275,sweets
3269367,sweets
3269374,sweets
3269398,sweets
3269404,sweets
3269411,sweets
3269428,sweets
3269435,sweets
3269589,fruit_veg
10008706,fruit_veg
10040126,fruit_veg
10074411,fruit_veg
10082195,fruit_veg
10037102,fruit_veg
10051412,fruit_veg
10115756,fruit_veg
10036297,fruit_veg
10043295,fruit_veg
2.6918E+11,fruit_veg
5.05737E+12,fruit_veg
10115633,fruit_veg
10087732,fruit_veg
10094037,fruit_veg
2.628E+11,fruit_veg
2.6292E+11,fruit_veg
